bin	feature	bin.event	locus	locus_overlap	gene_coordinates	start	end	length	bin.logFC	bin.pvalue	bin.fdr	J3	J3.multiplicity	junction.logFC	junction.log.mean	junction.pvalue	junction.fdr	junction.dPIR	junction.dPIN	junction.uniformity	countsJ1.col_16	countsJ1.col_23	countsJ2.col_16	countsJ2.col_23	countsJ3.col_16	countsJ3.col_23
AT2G39470:I009	I	-	AT2G39470	-	2:16476216-16477843	16477465	16477549	85	-0.523993634093451	0.000565201239665919	0.136361548390832	2.16477464.16477550	No	0.042526507886425	9.74679421153431	0.615278905571742	1	-0.0212212689352237	NA	NA	25	43.3333333333333	21.6666666666667	51	808.333333333333	910
AT2G39730:E002	E	IR*	AT2G39730	-	2:16570746-16573548	16571067	16571179	113	-0.303528995529048	6.1953869673092e-06	0.00677745599304172	2.16571066.16571180	No	0.0152466828143929	13.4999289127237	0.839999422467109	1	-0.00744697423449849	NA	NA	67.6666666666667	141	68	144.666666666667	12276	10893.3333333333
AT2G40260:I002	I	-	AT2G40260	-	2:16816818-16818473	16817698	16817822	125	3.18196394778442	0.000536881765655308	0.134278592431618	2.16817697.16817823	No	-0.0464015089277777	4.01495034146597	0.877021830945844	1	0.0265486725663717	NA	NA	0.333333333333333	0	0.666666666666667	0	18.3333333333333	14
AT2G40770:I008	I	-	AT2G40770	-	2:17013269-17021315	17016227	17016316	90	-1.95993234563613	0.000539846685185745	0.134278592431618	2.17016226.17016317	No	0.247408304733837	4.23521646169403	0.381766569807818	1	-0.120279146141215	NA	NA	0.333333333333333	6	0.666666666666667	2.66666666666667	14	23.6666666666667
AT2G40840:I007	I	-	AT2G40840	-	2:17044963-17050947	17046845	17047167	323	-0.715310938073159	0.000301144231053994	0.0958219174285385	2.17046844.17047168	No	0.0200148999760152	8.93516504960369	0.823732728360778	1	-0.00970805872898285	NA	NA	7.33333333333333	14	1.66666666666667	6	468.666666666667	510.333333333333
AT2G41430:E004	E	IR*	AT2G41430	-	2:17269232-17270542	17269510	17269719	210	-0.159126949995331	0.0419042908324177	0.843684191108285	2.17269509.17269720	No	2.17602586433171	3.79007693062577	3.98290046626001e-08	0.00121275336297151	-0.0857303300680102	NA	NA	259	261	208	219.333333333333	25	2.66666666666667
AT2G41640:I003	I	-	AT2G41640	-	2:17360486-17363788	17362319	17362890	572	0.563822545688808	1.35931023650985e-05	0.0124467507323086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT2G41680:I006	I	-	AT2G41680	-	2:17376155-17379055	17377566	17377929	364	-0.402466850444002	0.000185783463821153	0.0734590630849805	2.17377565.17377930	No	0.0333323737586557	9.64325494157228	0.694007198691139	1	-0.0168796801704359	NA	NA	36	43.3333333333333	11	14.3333333333333	932.666666666667	666.666666666667
AT2G41720:E003	E	IR	AT2G41720	-	2:17403603-17407135	17403809	17403904	96	-0.552467825031716	5.98600023460622e-05	0.0342335115089045	2.17403808.17403905	No	0.34994414401373	6.34577483684173	0.012172259071287	1	-0.160931694999759	NA	NA	25.6666666666667	67.3333333333333	22	32	83	79.6666666666667
AT2G42380:I001	I	-	AT2G42380	-	2:17646900-17648945	17647378	17647573	196	-1.00876298029489	1.75987710206783e-05	0.0148951241494421	2.17647377.17647574	No	0.16972001690116	6.62692579382485	0.193657323008527	1	-0.0834845735027223	NA	NA	2	19.3333333333333	1.66666666666667	11.6666666666667	70.6666666666667	127
AT2G42380:I003	I	-	AT2G42380	-	2:17646900-17648945	17647701	17647814	114	-0.928313775857949	3.09514931376702e-05	0.0219292029140419	2.17647700.17647815	No	0.168199851064246	6.58996318177952	0.197806357415953	1	-0.0820055941158189	NA	NA	4.33333333333333	24	3	9.33333333333333	78	114.666666666667
AT2G42580:I002	I	-	AT2G42580	-	2:17728715-17731718	17730037	17730116	80	-1.12119065575504	0.000936964564498282	0.183146069212177	2.17730036.17730117	No	0.19004647695621	6.51569983828404	0.155234742597447	1	-0.0930628197022817	NA	NA	1	12.3333333333333	3	12	89.3333333333333	93.6666666666667
AT2G42600:E012	E	Alt3ss	AT2G42600	-	2:17734324-17739085	17738712	17738809	98	0.0194241577590581	0.778620453774816	0.999995054331151	2.17738711.17738910	No	0.614787587796838	5.98868468677217	7.56174999418097e-05	0.0568895657895549	NA	-0.0779761472744258	NA	0	0	477.666666666667	300.333333333333	97	30
AT2G42600:Io011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17738711.17738910	No	1.07708158593917	5.98868468677217	9.1552715557357e-12	8.36306590801789e-07	-0.100229792039714	NA	NA	979	968	67.3333333333333	40	97	30
AT2G44060:I001	I	-	AT2G44060	-	2:18226317-18228151	18226393	18226916	524	0.529215693776484	2.37095565950237e-05	0.0181217433507929	2.18226392.18226917	No	-0.0327015753871578	9.27340709913358	0.70833705349639	1	0.0163344227758418	NA	NA	25.3333333333333	8.33333333333333	14.6666666666667	9	635.333333333333	602.333333333333
AT2G44120:I001	I	-	AT2G44120	-	2:18249042-18251156	18249546	18249631	86	-0.628801917856569	0.000213990658954059	0.0790872985481166	2.18249545.18249632	No	0.0155081244614586	10.9569810862035	0.84554806000823	1	-0.0077762902406751	NA	NA	9	23.6666666666667	6	19	2111.66666666667	1864
AT2G44490:I008	I	-	AT2G44490	-	2:18364756-18367725	18366608	18366696	89	0.73825960067405	0.000230729144890088	0.0824825086249889	2.18366607.18366697	No	-0.073209638755719	8.63481105017172	0.434926592624821	1	0.0364652458120122	NA	NA	41.6666666666667	13	46.6666666666667	10.6666666666667	522	273
AT2G45070:I004	I	-	AT2G45070	-	2:18587017-18588377	18588054	18588191	138	-0.572043511670051	0.000738326610157424	0.156860844357991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT2G45660:I006	I	-	AT2G45660	-	2:18807538-18811047	18809010	18810011	1002	-0.684970805673672	0.00024130732893778	0.0852904294757307	2.18809009.18810012	No	0.0632883827247906	6.06249592573376	0.67633191192107	1	-0.0301865775549986	NA	NA	2	6	1.66666666666667	7	45.6666666666667	88
AT2G46060:E002	E	IR	AT2G46060	-	2:18941099-18945099	18941494	18941579	86	4.04816575985179	9.78394423761476e-06	0.00969595066317393	2.18941493.18941580	No	-0.133690687440234	5.4374053123073	0.456789583434001	1	0.0651340996168582	NA	NA	2.66666666666667	0	3	0	40.6666666666667	46
AT2G46070:E003	E	Alt3ss	AT2G46070	-	2:18945981-18947823	18946301	18946323	23	-2.94071579743018	5.88944130205968e-06	0.00658687735453717	2.18946300.18946396	No	-0.00186406341543765	5.38082178394093	0.990528672185595	0.999998295538406	NA	0	NA	0	0	0	0	39	44.3333333333333
AT2G46280:E005	E	IR	AT2G46280	-	2:19003426-19005571	19004107	19004199	93	-0.97335855186266	0.000728128750103603	0.156391867712582	2.19004106.19004200	No	0.0250120131145852	8.94349161004363	0.780681126438409	1	-0.0122067365478686	NA	NA	2.66666666666667	10.6666666666667	5	8	517	467.666666666667
AT2G46910:I008	I	-	AT2G46910	-	2:19272281-19274002	19273657	19273738	82	-1.02359821400726	0.000832432792604605	0.171312351538464	2.19273656.19273739	No	0.0117958156070515	7.58621429693062	0.91197998132996	1	-0.00608726398830964	NA	NA	2	4.33333333333333	2	2.66666666666667	181.666666666667	202.666666666667
AT2G47000:I003	I	-	AT2G47000	-	2:19309868-19315241	19311098	19311182	85	-1.434664712777	0.000978863360128807	0.186232619763801	2.19311097.19311183	No	0.883189903740488	3.1963972128035	0.0102888310750647	1	-0.361820199778024	NA	NA	5	7	3	6.33333333333333	13.6666666666667	4.66666666666667
AT2G47240:I001	I	-	AT2G47240	-	2:19392558-19397831	19392736	19393659	924	-0.366996849474472	0.000578220486967425	0.138014002483037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT2G47350:E005	E	Alt5ss	AT2G47350	-	2:19433791-19437249	19436175	19436178	4	-2.3603177062565	0.000927433762033051	0.182662454119966	2.19436174.19436268	No	0.00162331820550854	4.11547721741994	0.995133764024464	0.999998295538406	NA	0	NA	0	0	0	0	16.6666666666667	18
AT2G47440:I001	I	-	AT2G47440	-	2:19469719-19471886	19469972	19470055	84	-0.957239756734241	0.00051504411920983	0.13134379990514	2.19469971.19470056	No	0.286984607856217	6.73921804589758	0.0281300182350331	1	-0.144121186380689	NA	NA	2	39	4.66666666666667	32.3333333333333	64.6666666666667	149
AT2G47730:I004	I	-	AT2G47730	AT2G47720	2:19556326-19559463	19558507	19558608	102	0.710385207966123	0.000433611352810563	0.121023942979902	2.19558506.19558609	No	-0.0276923131743755	9.95976049703432	0.741418286503522	1	0.0130018199100919	NA	NA	24	7.66666666666667	39.3333333333333	8.66666666666667	1274	717.666666666667
AT2G48020:I003	I	-	AT2G48020	-	2:19644100-19647180	19644725	19644800	76	-2.56788611390445	0.000422083430590773	0.119004763339895	2.19644724.19644801	No	0.052026388527711	6.36048133565676	0.701276933733372	1	-0.0239768364890364	NA	NA	0.333333333333333	2.33333333333333	0.333333333333333	1.66666666666667	93.6666666666667	70.6666666666667
AT2G48020:I013	I	-	AT2G48020	-	2:19644100-19647180	19646264	19646339	76	-1.40793930725012	0.000127228257670879	0.0579106783658388	2.19646263.19646340	No	0.250443438917641	5.46488604872941	0.146898457594482	1	-0.121007414381546	NA	NA	1	5.33333333333333	2	9.33333333333333	47.3333333333333	41
AT2G48030:I003	I	-	AT2G48030	-	2:19647523-19650148	19648657	19649296	640	-1.48055268861398	7.91030236236251e-05	0.0414243221938582	2.19648656.19649297	No	0.0988401134844885	5.10153802646206	0.606153339455455	1	-0.0500021740075655	NA	NA	0	1	1	3.66666666666667	34.6666666666667	34
AT3G01480:I003	I	-	AT3G01480	-	3:188384-190851	189628	189740	113	-0.351404400585624	5.71828057088769e-05	0.033039212306606	3.189627.189741	No	0.0923317589613201	9.63873757526515	0.276076309802219	1	-0.0467411391739411	NA	NA	32.3333333333333	45	87	117	922	672.333333333333
AT3G01500:I002	I	-	AT3G01500	-	3:194724-198019	195338	195405	68	-0.322755930725888	1.72680644565171e-05	0.014694653611614	3.195337.195406	No	0.0172418185492757	13.3661855889281	0.819743249255452	1	-0.0084683171738248	NA	NA	83.6666666666667	167.333333333333	75.6666666666667	142.333333333333	11274	9844
AT3G01500:I005	I	-	AT3G01500	-	3:194724-198019	195842	195981	140	-0.282379686268385	0.000310558107660063	0.0976443332114558	3.195841.195982	No	0.00516204211831711	13.7024613109624	0.945406631578017	1	-0.00256778375121661	NA	NA	25.3333333333333	53.3333333333333	36.3333333333333	64	14292	12369.3333333333
AT3G02030:I011	I	-	AT3G02030	-	3:344908-348847	347775	347841	67	1.58360332681792	0.000789110398931991	0.164419666048966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT3G02470:I003	I	-	AT3G02470	AT3G02468	3:508886-511561	509400	509796	397	-0.374670662125157	3.667440835914e-06	0.0044862829581764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT3G02570:I004	I	-	AT3G02570	-	3:543346-545595	545016	545139	124	-0.832230722230745	0.000318691757556137	0.0991382382552071	3.545015.545140	No	0.0591507385323844	8.25187685902756	0.538063270878423	1	-0.02939222897801	NA	NA	1	15.3333333333333	3	11	265.666666666667	344
AT3G02730:I002	I	-	AT3G02730	-	3:588408-589685	588989	589298	310	-0.503735988991309	0.000281990818193539	0.0925657029809774	3.588988.589299	No	0.0117652648655966	10.44759985828	0.88497651871302	1	-0.00583834890320189	NA	NA	5.33333333333333	15.6666666666667	11.6666666666667	16.6666666666667	1432	1361
AT3G03100:I001	I	-	AT3G03100	-	3:705381-707651	705723	705821	99	-1.00804974068154	0.00034008864847627	0.103600662431451	3.705722.705822	No	0.0391450749423185	8.52160043972373	0.673729884443462	1	-0.0191021037128258	NA	NA	2.33333333333333	10.3333333333333	0.666666666666667	6.33333333333333	381.333333333333	353.666666666667
AT3G03250:I011	I	-	AT3G03250	-	3:749390-754159	751939	752487	549	-0.636939774232991	0.000389484269914949	0.112726538815181	3.751938.752488	No	0.00481450305644587	8.85798099512757	0.9567406755236	1	-0.00208741030658839	NA	NA	4.33333333333333	5	4.33333333333333	4	506.666666666667	421.333333333333
AT3G03610:I005	I	-	AT3G03610	-	3:868791-871812	870611	870707	97	2.35999796046989	0.000129085069319281	0.0585821009963168	3.870610.870708	No	-0.198289925002708	4.96962635095648	0.333955286284426	1	0.0978260869565217	NA	NA	2.33333333333333	0	3.66666666666667	0	27.6666666666667	35
AT3G05165:I019	I	-	AT3G05165	-	3:1457381-1462942	1462504	1462596	93	-1.76124217108935	0.000168223279871198	0.068594356611855	3.1462503.1462597	No	0.139181582659559	5.98109153744994	0.366440528028174	1	-0.0706889635461064	NA	NA	0	5	2	6.66666666666667	64.3333333333333	62
AT3G05270:I005	I	-	AT3G05270	-	3:1500803-1503407	1503007	1503248	242	0.906783585757717	0.000317313473534077	0.0991382382552071	3.1503006.1503249	No	-0.343382282825292	4.26052755022322	0.189320886103938	1	0.157620614035088	NA	NA	8	3	9	3	20	18.3333333333333
AT3G05380:E006	E	IR*	AT3G05380	-	3:1539527-1546469	1540661	1540746	86	-1.46046228542227	0.00104223493688338	0.192216848271216	3.1540660.1540747	No	0.150608375532805	5.36340473086352	0.423576425662517	1	-0.0753349374684372	NA	NA	0.333333333333333	4.33333333333333	0.666666666666667	4.33333333333333	37.6666666666667	44.6666666666667
AT3G05500:I001	I	-	AT3G05500	-	3:1593434-1595015	1593582	1593854	273	1.28617128663355	0.000925581237438644	0.182662454119966	3.1593581.1593855	No	-0.0292413217209404	7.76376565350992	0.784325824579331	1	0.0166417951262198	NA	NA	7	0.666666666666667	5	0.333333333333333	292	142.666666666667
AT3G05560:E004	E	Alt5ss	AT3G05560	-	3:1614178-1615506	1614269	1614491	223	-0.460466457362687	0.000297161321014854	0.0949575969044587	3.1614268.1614631;3.1614268.1614626	Yes	-0.00110101118912104	10.780539767472	0.988440715502562	0.999998295538406	NA	0.00117187798126522	NA	0	0	12	7.66666666666667	1962.66666666667	1555.33333333333
AT3G05840:I011	I	-	AT3G05840	-	3:1739981-1743163	1742547	1742641	95	-1.26413921068353	0.000145301126621664	0.0623317948090235	3.1742546.1742642	No	0.0649767440728741	7.24634474308089	0.559524538339872	1	-0.032393432125869	NA	NA	1	6	2.33333333333333	7	158.333333333333	145.333333333333
AT3G05840:I012	I	-	AT3G05840	-	3:1739981-1743163	1742745	1742844	100	-0.849086896661451	0.000689731415832539	0.150674677397322	3.1742744.1742845	No	0.0391191322475883	7.70043971814109	0.706308585813957	1	-0.0211041822950038	NA	NA	4.66666666666667	13	2.66666666666667	5.33333333333333	194	222
AT3G05870:E002	E	-	AT3G05870	-	3:1753467-1755631	1753952	1753989	38	0.954326488867301	0.000137309665454101	0.0597890710710078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT3G05870:E003	E	-	AT3G05870	-	3:1753467-1755631	1754402	1754520	119	0.598172389300267	0.000779982532389371	0.163295416511441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT3G05870:E004	E	-	AT3G05870	-	3:1753467-1755631	1754687	1755025	339	0.471698775507504	0.000441675942666471	0.122024593417801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT3G05870:I002	I	-	AT3G05870	-	3:1753467-1755631	1753990	1754401	412	0.77596882425369	0.000553595136612555	0.135499125150551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT3G05905:E004	E	-	AT3G05905	-	3:1760905-1764212	1763600	1763726	127	-1.16616614621694	1.08239107387417e-06	0.00159886520713343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT3G05905:I003	I	-	AT3G05905	-	3:1760905-1764212	1763394	1763599	206	-1.57366638709709	2.44474576346859e-09	8.14459248719466e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT3G05910:I011	I	-	AT3G05910	-	3:1764318-1767620	1765928	1766162	235	-0.4858779650254	0.000675803992217386	0.149173001500767	3.1765927.1766163	No	0.0668846171389515	8.34281546136119	0.48319410983185	1	-0.0304002827068199	NA	NA	7.33333333333333	22.6666666666667	9.33333333333333	23	284.333333333333	365
AT3G05910:I014	I	-	AT3G05910	-	3:1764318-1767620	1766620	1767044	425	-0.596843675965399	0.000132641199174307	0.0591607646306257	3.1766619.1767045	No	0.0518028577834198	8.37068740680722	0.586150858969174	1	-0.0256969658479578	NA	NA	9.33333333333333	21	2.33333333333333	14	292.666666666667	369.333333333333
AT3G06330:I006	I	-	AT3G06330	-	3:1917240-1919925	1918992	1919065	74	1.48952848287919	0.000873332352879791	0.177159802786712	3.1918991.1919066	No	-0.0981799754693906	6.3279268355088	0.48775257077478	1	0.0493544577037429	NA	NA	4.33333333333333	1.66666666666667	5	1.33333333333333	67	93.6666666666667
AT3G06620:I010	I	-	AT3G06620	-	3:2062206-2067416	2065306	2065411	106	-2.15908167907082	0.000316765912423749	0.0991382382552071	3.2065305.2065412	No	0.147958586548906	5.05166211982249	0.45575800106588	1	-0.0758718405777229	NA	NA	0.666666666666667	4.33333333333333	0	2	32.6666666666667	33.6666666666667
AT3G06880:I006	I	-	AT3G06880	-	3:2169768-2175686	2171189	2171272	84	-1.51922631317211	0.000959468903938965	0.184108678320906	3.2171188.2171273	No	0.0543411866444111	6.467605550083	0.699914561824335	1	-0.0302776217912721	NA	NA	0.666666666666667	5.66666666666667	1	5.66666666666667	56.3333333333333	120.666666666667
AT3G07010:I005	I	-	AT3G07010	-	3:2212728-2216483	2215972	2216229	258	-0.66768099037874	0.000213653595123117	0.0790872985481166	3.2215971.2216230	No	0.0782303876105939	7.56605403817109	0.46456475719598	1	-0.0395853811098204	NA	NA	3	11.6666666666667	6	16.3333333333333	176	203
AT3G07020:E003	E	IR	AT3G07020	-	3:2217622-2221702	2217849	2218127	279	-0.629936986335224	1.2637405431877e-05	0.0118488161983106	3.2217848.2218128	No	1.04548606104644	3.48112668973662	0.00179973902465254	1	-0.33364602876798	NA	NA	1	2	20.3333333333333	38.6666666666667	15.3333333333333	7
AT3G07020:I006	I	-	AT3G07020	-	3:2217622-2221702	2219161	2219290	130	-3.5358706576795	0.000418984743864113	0.118419155612814	3.2219160.2219291	No	0.0434064985180562	5.95419631038687	0.774573204885604	1	-0.023121387283237	NA	NA	0	2.66666666666667	0	0	67.6666666666667	56.3333333333333
AT3G07360:I002	I	-	AT3G07360	-	3:2354719-2356854	2355175	2355521	347	-0.597577266287106	0.000672376354145241	0.149121837331031	3.2355174.2355522	No	0.0781444859173579	6.36048133565676	0.573072600346049	1	-0.0389514601814014	NA	NA	11	19.3333333333333	3	7.66666666666667	72	92.3333333333333
AT3G07400:I005	I	-	AT3G07400	-	3:2367302-2372445	2368837	2368925	89	2.79076162960574	6.19780942025273e-05	0.035288974589591	3.2368836.2368926	No	-0.153292256765637	5.3279268355088	0.411249146131707	1	0.0790352384348559	NA	NA	3	0	3	0.333333333333333	33.3333333333333	47
AT3G07460:I001	I	-	AT3G07460	-	3:2384418-2385719	2384900	2385146	247	-1.12986335396577	2.56590730041325e-09	8.37014998315431e-06	3.2384899.2385147	No	0.081619333523836	8.89532282021522	0.364961452809469	1	-0.0410025987644577	NA	NA	5	30	7.33333333333333	34.6666666666667	406.666666666667	545.666666666667
AT3G07890:I001	I	-	AT3G07890	-	3:2516304-2519375	2516780	2516864	85	-1.50048338153574	0.00105991744163274	0.193427521087894	3.2516779.2516865	No	0.0745219116314164	6.00375213486111	0.621955095136505	1	-0.0363900467348743	NA	NA	0.666666666666667	4.66666666666667	1.33333333333333	3	59.6666666666667	68.6666666666667
AT3G08030:E003	E	IR	AT3G08030	-	3:2564033-2566002	2564270	2564469	200	0.533606732341934	0.000475676370356243	0.125366337696223	3.2564269.2564470	No	-0.0562592248708018	9.17075965292113	0.522219855295644	1	0.0277274980219469	NA	NA	37.3333333333333	17	17.3333333333333	8.33333333333333	541.666666666667	611
AT3G09250:E003	E	-	AT3G09250	-	3:2839000-2840614	2839479	2839626	148	-0.661144544404943	4.32461380800917e-10	1.93469630126934e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT3G09250:E004	E	-	AT3G09250	-	3:2839000-2840614	2839741	2840254	514	-0.622326396480864	3.96062450740557e-16	7.75188280931321e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT3G09250:E005	E	IR	AT3G09250	-	3:2839000-2840614	2840255	2840355	101	-0.816406562524142	1.34458526176944e-09	4.89560267649198e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT3G09250:E006	E	-	AT3G09250	-	3:2839000-2840614	2840356	2840418	63	-0.947682794766974	1.02660399596007e-09	4.12165710470336e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT3G09250:E007	E	IR	AT3G09250	-	3:2839000-2840614	2840419	2840560	142	0.609363336534141	8.46569873584872e-14	8.83700428240305e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT3G09720:I008	I	-	AT3G09720	-	3:2980221-2983618	2982392	2982572	181	-1.69587439240783	0.000275883035032811	0.0915101900783442	3.2982391.2982573	No	0.0900061396257374	5.7279204545632	0.579961187851938	1	-0.041329739442947	NA	NA	0.333333333333333	2.33333333333333	0.333333333333333	3	52.6666666666667	53.3333333333333
